ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens
"('chrVII', 920664, 921119)",+,NM_001181343.1,26.286,6.907755278982137,6.907755278982137,0.45414285714285674,0.42042857142857293,0.44914285714285834
"('chrIV', 1359969, 1360404)",+,NM_001180758.1,16.126,6.214608098422191,11.512925464970229,0.5989999999999965,0.6722857142857144,0.12242857142857153
"('chrXII', 263205, 263594)",+,NM_001181948.1,38.192,11.512925464970229,4.8283137373023015,0.9194285714285713,0.3295714285714285,0.4555714285714312
"('chrIII', 177906, 178213)",-,NM_001178745.1,24.839,11.512925464970229,6.907755278982137,0.7644285714285722,0.24571428571428527,0.8095714285714306
"('chrIV', 307333, 307765)",-,NM_001180142.1,25.054,0.8096809968158968,11.512925464970229,0.6998571428571383,0.210999999999999,0.6199999999999991
"('chrXIV', 494524, 494973)",-,NM_001182907.1,11.077,6.214608098422191,3.611918412977808,0.7021428571428484,0.027285714285714288,0.5437142857142824
"('chrVIII', 505247, 505516)",-,NM_001179334.1,31.544,2.137070654516472,2.7333680090865,0.12242857142857133,0.468000000000002,0.3294285714285712
"('chrVII', 727038, 727357)",+,NM_001181247.3,4.789,0.08992470752798701,2.577021938695806,0.9600000000000001,0.12000000000000002,0.31771428571428295
"('chrX', 156789, 157249)",-,NM_001181569.1,29.337,11.512925464970229,3.270169119255751,0.698571428571424,0.5642857142857142,0.32814285714285757
"('chrII', 332875, 333386)",+,NM_001178396.1,25.681,3.816712825623821,11.512925464970229,0.30100000000000054,0.37071428571428405,0.18199999999999975
"('chrXI', 109577, 109883)",+,NM_001179746.1,19.902,11.512925464970229,11.512925464970229,0.3824285714285723,0.36657142857142905,0.1704285714285698
"('chrXI', 432034, 432432)",+,NM_001179572.1,28.74,1.7957674906255938,2.05572501506252,0.674999999999994,0.10414285714285731,0.27185714285714235
"('chrV', 396810, 397281)",+,NM_001179007.3,22.505,11.512925464970229,11.512925464970229,0.5498571428571393,0.4945714285714267,0.5198571428571461
"('chrIV', 230019, 230320)",+,NM_001180189.1,27.342,3.270169119255751,11.512925464970229,0.2804285714285706,0.37985714285714406,0.33457142857142746
"('chrX', 91094, 91411)",+,NM_001181610.1,30.735,11.512925464970229,11.512925464970229,0.757142857142854,0.41714285714285854,0.7041428571428493
"('chrVIII', 126551, 127112)",+,NM_001179140.1,34.789,11.512925464970229,11.512925464970229,0.5621428571428561,0.46514285714285347,0.2974285714285684
"('chrXIV', 62372, 62923)",-,NM_001183140.1,40.324,11.512925464970229,3.7722610630529876,0.538142857142861,0.5342857142857116,0.32242857142857173
"('chrXV', 505937, 506338)",+,NM_001183515.1,41.003,11.512925464970229,11.512925464970229,0.4397142857142873,0.9495714285714285,0.05185714285714286
"('chrVII', 437941, 438397)",-,,37.732,11.512925464970229,6.214608098422191,0.7738571428571438,0.39257142857142924,0.6999999999999915
"('chrIX', 99095, 99385)",-,NM_001179481.1,22.508,0.9545119446943529,11.512925464970229,0.6981428571428541,0.651571428571425,0.9312857142857155
"('chrXVI', 75985, 76223)",-,NM_001184312.1,14.806,11.512925464970229,0.3960099493374092,0.7447142857142802,0.3169999999999978,0.5537142857142847
"('chrXV', 93843, 94290)",-,NM_001183374.1,20.525,6.907755278982137,4.710530701645918,0.6651428571428579,0.28499999999999875,0.7241428571428524
"('chrXII', 522669, 523028)",+,NM_001182072.1,32.076,5.521460917862246,11.512925464970229,0.4625714285714255,0.024142857142857126,0.5717142857142857
"('chrXI', 283095, 283421)",+,NM_001179647.1,23.7,6.907755278982137,11.512925464970229,0.7378571428571404,0.06942857142857146,0.5107142857142846
"('chrIV', 117666, 118157)",+,NM_001180196.2,43.43,11.512925464970229,11.512925464970229,0.5901428571428513,0.4248571428571456,0.9987142857142858
"('chrII', 592416, 592768)",-,NM_001178529.3,24.45,11.512925464970229,2.617295837833746,0.5482857142857104,0.621285714285711,0.3975714285714273
"('chrII', 168424, 168808)",+,NM_001178267.1,39.22,6.907755278982137,6.214608098422191,0.6511428571428532,0.5247142857142844,0.10628571428571391
"('chrIV', 308427, 308792)",+,NM_001180141.1,32.886,11.512925464970229,2.8134107167600364,0.7937142857142893,0.5568571428571414,0.5932857142857123
"('chrXII', 242321, 242680)",+,NM_001181935.1,25.639,6.214608098422191,0.731888008876376,0.34899999999999964,0.40685714285714314,0.8454285714285767
"('chrXII', 931349, 931698)",-,NM_001182294.3,11.308,1.3432348716594436,0.5656338602609858,0.5774285714285716,0.42014285714285554,0.7097142857142834
"('chrIX', 68715, 69149)",+,NM_001179496.1,12.818,0.9702190738997107,3.0159349808715104,0.9325714285714296,0.17171428571428532,0.711857142857143
"('chrVIII', 382306, 382747)",-,NM_001179271.1,39.932,6.907755278982137,11.512925464970229,0.12599999999999992,0.3467142857142843,0.2459999999999988
"('chrII', 60193, 60697)",-,NM_001178327.1,25.426,11.512925464970229,11.512925464970229,0.9984285714285713,0.435714285714285,0.6535714285714235
"('chrIV', 579478, 580017)",+,NM_001180372.3,17.453,3.9633162998156966,6.907755278982137,0.844285714285714,0.30014285714285743,0.4344285714285703
"('chrXVI', 377995, 378389)",-,NM_001183904.1,26.688,6.907755278982137,3.6888794541139363,0.39399999999999874,0.30514285714285555,0.9944285714285714
"('chrV', 306325, 306791)",+,NM_001178965.3,50.586,11.512925464970229,5.115995809754082,0.9190000000000026,0.8958571428571453,0.6584285714285661
"('chrXI', 618374, 618742)",-,NM_001179884.3,26.833,11.512925464970229,4.961845129926823,0.6989999999999998,0.19828571428571312,0.3655714285714296
"('chrXII', 898157, 898645)",+,,22.336,11.512925464970229,11.512925464970229,0.5079999999999992,0.18914285714285717,0.05871428571428564
"('chrII', 606280, 606668)",+,NM_001178539.1,32.192,11.512925464970229,11.512925464970229,0.5147142857142851,0.09900000000000016,0.3348571428571408
"('chrXIV', 443826, 444171)",-,NM_001182934.3,33.286,11.512925464970229,4.422848629194137,0.49228571428571233,0.4722857142857159,0.41057142857142703
"('chrV', 423590, 423951)",+,,17.291,5.809142990314028,5.809142990314028,0.40985714285714525,0.03599999999999996,0.6205714285714229
"('chrXV', 92440, 92830)",-,NM_001183375.1,23.934,11.512925464970229,0.583396316600826,0.8018571428571436,0.43600000000000216,0.25485714285714256
"('chrXVI', 406646, 407067)",+,NM_001183893.1,57.402,11.512925464970229,11.512925464970229,0.34771428571428475,0.39928571428571547,0.681428571428564
"('chrXV', 778859, 779386)",-,NM_001183653.3,42.398,11.512925464970229,2.9187712324178627,0.6512857142857141,0.30214285714285666,0.9787142857142861
"('chrV', 362732, 363092)",+,,33.271,2.995732273553991,4.710530701645918,0.16514285714285723,0.6238571428571399,0.15514285714285583
"('chrIV', 217602, 218007)",+,NM_001180251.2,32.546,6.214608098422191,2.7806208939370456,0.788857142857142,0.23200000000000023,0.7424285714285711
"('chrXIV', 331325, 331837)",+,NM_001183000.1,7.556,11.512925464970229,0.27971390280260405,0.9560000000000004,0.014285714285714287,0.2399999999999984
"('chrVII', 534473, 534785)",-,,10.771,11.512925464970229,2.617295837833746,0.9604285714285719,0.44871428571428845,0.792142857142859
"('chrII', 414753, 415259)",-,NM_001180057.1,14.971,11.512925464970229,11.512925464970229,0.47199999999999764,0.4697142857142834,0.5458571428571379
"('chrXI', 158615, 158966)",+,NM_001179722.1,25.546,3.3813947543659757,3.7297014486341915,0.5892857142857122,0.389285714285714,0.5064285714285727
"('chrXI', 551680, 552002)",+,NM_001179847.3,12.093,1.1147416705979933,11.512925464970229,0.7515714285714271,0.254,0.39814285714285746
"('chrVII', 787786, 788178)",-,,13.104,11.512925464970229,11.512925464970229,0.6859999999999935,0.9804285714285718,0.9458571428571427
"('chrXII', 819330, 819777)",+,NM_001182233.1,23.903,4.961845129926823,5.115995809754082,0.7931428571428579,0.4610000000000033,0.2561428571428559
"('chrXV', 900767, 901193)",-,,23.06,3.170085660698769,2.995732273553991,0.6968571428571345,0.43371428571428905,0.42214285714285876
"('chrXIII', 551951, 552495)",+,NM_001182645.1,25.46,4.8283137373023015,11.512925464970229,0.20514285714285685,0.5165714285714293,0.6565714285714229
"('chrXII', 795912, 796335)",-,,37.09,11.512925464970229,11.512925464970229,0.34871428571428537,0.9910000000000001,0.5637142857142802
"('chrXII', 1028868, 1029252)",+,NM_001182336.1,28.28,11.512925464970229,0.0020020026706730793,0.4992857142857129,0.3367142857142869,0.327571428571428
"('chrIV', 1401800, 1402184)",+,NM_001180779.1,19.165,1.5994875815809322,11.512925464970229,0.11871428571428616,0.0807142857142858,0.1375714285714284
"('chrXIII', 550801, 551203)",-,NM_001182644.1,18.6,6.214608098422191,11.512925464970229,0.5782857142857116,0.41071428571428636,0.8188571428571404
"('chrIX', 231957, 232366)",-,NM_001179419.1,24.154,4.8283137373023015,11.512925464970229,0.7268571428571418,0.2539999999999993,0.29257142857142854
"('chrXIII', 753742, 754219)",-,,41.83,11.512925464970229,5.521460917862246,0.4377142857142861,0.4952857142857139,0.23971428571428688
"('chrIV', 1355236, 1355550)",-,NM_001180755.3,34.031,11.512925464970229,11.512925464970229,0.5734285714285663,0.5024285714285694,0.6431428571428519
"('chrVI', 223440, 223771)",-,,28.119,1.4567168254164364,3.611918412977808,0.49742857142857416,0.37428571428571533,0.6231428571428558
"('chrVI', 221267, 221414)",-,NM_001180030.3,35.215,11.512925464970229,11.512925464970229,0.6385714285714249,0.27571428571428613,0.13742857142857037
"('chrXVI', 173162, 173571)",+,NM_001184012.1,23.094,11.512925464970229,11.512925464970229,0.8030000000000017,0.6599999999999947,0.6601428571428515
"('chrXVI', 173665, 174072)",+,NM_001184012.1,44.292,11.512925464970229,3.611918412977808,0.6222857142857129,0.6347142857142818,0.5685714285714251
"('chrXIII', 651160, 651623)",+,NM_001182701.1,23.584,3.123565645063876,2.0249533563957662,0.4629999999999985,0.8211428571428615,0.841142857142862
"('chrX', 73796, 74204)",+,NM_001181624.1,31.16,11.512925464970229,6.214608098422191,0.007000000000000001,0.16599999999999993,0.7730000000000012
"('chrVIII', 104405, 104803)",+,NM_001179081.1,31.139,6.214608098422191,1.248273063222516,0.8224285714285747,0.65071428571428,0.010714285714285714
"('chrXIII', 123742, 124157)",-,NM_001182432.1,26.197,11.512925464970229,4.509860006183766,0.41742857142856926,0.4557142857142835,0.6935714285714302
"('chrXII', 856574, 857057)",+,NM_001182256.1,9.135,11.512925464970229,4.074541934925921,0.9181428571428583,0.13028571428571448,0.41671428571428254
"('chrXV', 678379, 678790)",-,NM_001183601.3,42.326,11.512925464970229,11.512925464970229,0.5798571428571383,0.273571428571427,0.5072857142857158
"('chrXVI', 911276, 911352)",+,NM_001184284.1,9.466,0.0010005003335835344,5.298317366548036,0.7815714285714255,0.013428571428571432,0.34828571428571453
"('chrX', 608306, 608581)",+,NM_001181752.3,17.504,3.540459448995663,0.18152187662339034,0.6131428571428548,0.49671428571428944,0.7478571428571463
"('chrXIII', 163308, 163716)",-,NM_001182414.1,55.176,11.512925464970229,4.961845129926823,0.38200000000000073,0.4962857142857133,0.38385714285714645
"('chrXVI', 404956, 405457)",+,NM_001183895.1,34.01,6.907755278982137,11.512925464970229,0.6191428571428543,0.5714285714285652,0.6011428571428549
"('chrXII', 855877, 856434)",+,,20.734,11.512925464970229,4.074541934925921,0.15028571428571413,0.4177142857142867,0.818571428571429
"('chrXIV', 64018, 64450)",-,NM_001183139.1,31.319,3.146555163288575,1.6245515502441485,0.7789999999999999,0.4228571428571429,0.15271428571428522
"('chrIV', 340810, 341219)",-,,26.563,11.512925464970229,5.521460917862246,0.22742857142856876,0.6512857142857083,0.38171428571428623
"('chrVII', 148598, 148966)",-,,40.326,11.512925464970229,11.512925464970229,0.8115714285714316,0.536714285714281,0.5654285714285724
"('chrIX', 155222, 155310)",+,,13.858,11.512925464970229,6.214608098422191,0.40957142857142775,0.3398571428571399,0.772857142857137
"('chrVIII', 107831, 107894)",+,NM_001181426.1,23.767,3.649658740960655,11.512925464970229,0.05457142857142851,0.651428571428567,0.4280000000000014
"('chrXI', 625901, 625976)",+,NM_001184522.3,29.879,11.512925464970229,5.521460917862246,0.17528571428571352,0.4194285714285729,0.4817142857142854
"('chrVI', 64599, 64920)",-,NM_001184310.1,17.015,2.419118909249997,11.512925464970229,0.592571428571424,0.20942857142857088,0.5568571428571425
"('chrVIII', 138240, 138408)",-,NM_001179146.1,12.291,0.019182819416773987,0.8891620644859025,0.5317142857142813,0.4667142857142876,0.4407142857142861
"('chrIV', 569633, 569723)",-,NM_001180367.1,30.876,11.512925464970229,11.512925464970229,0.24785714285714067,0.6221428571428533,0.5238571428571439
"('chrII', 47058, 47146)",-,NM_001184321.1,21.239,1.9449106487222299,3.816712825623821,0.5492857142857147,0.5469999999999979,0.43300000000000133
"('chrXV', 240947, 241025)",-,NM_001183302.1,9.537,0.8770700187208739,0.08229524272683016,0.5028571428571457,0.602000000000003,0.5147142857142851
"('chrV', 131776, 131899)",+,NM_001178827.1,14.107,0.3410828491788962,6.907755278982137,0.818714285714285,0.3298571428571426,0.6134285714285718
"('chrXIV', 721770, 722302)",-,NM_001183230.1,38.511,11.512925464970229,11.512925464970229,0.5629999999999995,0.6407142857142823,0.20499999999999835
"('chrXII', 766181, 766249)",-,NM_001182205.1,13.442,3.0159349808715104,4.3428059215206005,0.6812857142857127,0.011857142857142861,0.47028571428571403
"('chrXII', 766073, 766129)",-,NM_001182205.1,17.725,11.512925464970229,11.512925464970229,0.04771428571428574,0.4691428571428575,0.8467142857142873
"('chrIII', 111557, 111633)",-,NM_001178652.2,24.529,11.512925464970229,11.512925464970229,0.7128571428571341,0.4215714285714316,0.8171428571428562
"('chrVII', 383485, 383565)",+,,11.036,6.214608098422191,11.512925464970229,0.9672857142857161,0.7028571428571336,0.4177142857142866
"('chrXIII', 652775, 652847)",-,NM_001184524.1,17.94,11.512925464970229,11.512925464970229,0.9424285714285706,0.37528571428571517,0.31785714285714023
"('chrXIII', 537448, 537564)",+,NM_001182634.1,37.265,11.512925464970229,2.2926347621408776,0.42385714285713955,0.5174285714285684,0.06485714285714313
"('chrIV', 314044, 314336)",-,NM_001180138.1,13.985,11.512925464970229,11.512925464970229,0.9622857142857153,0.8251428571428608,0.8465714285714341
"('chrII', 602103, 602216)",+,NM_001178534.1,20.177,4.8283137373023015,3.270169119255751,0.7111428571428484,0.23428571428571493,0.07328571428571434
"('chrXV', 242441, 242504)",-,NM_001183301.1,4.86,0.1519863569978817,11.512925464970229,0.8402857142857147,0.14700000000000002,0.3448571428571414
"('chrXII', 766073, 766249)",-,NM_001182205.1,14.86,3.611918412977808,11.512925464970229,0.7912857142857145,0.054428571428571396,0.472142857142858
"('chrVIII', 262354, 262440)",-,NM_001180026.1,9.637,3.0576076772720784,11.512925464970229,0.8844285714285705,0.282857142857141,0.8510000000000002
"('chrV', 548552, 548644)",+,NM_001179069.1,26.523,6.907755278982137,3.4112477175156566,0.24414285714285716,0.18599999999999894,0.7589999999999955
